shape_id,county_name,precinct_id,sen_red,sen_blue,con_red_districts,con_blue_districts,con_red_votes,con_blue_votes,sldu_red_districts,sldu_blue_districts,sldu_red_votes,sldu_blue_votes,sldl_red_districts,sldl_blue_districts,sldl_red_votes,sldl_blue_votes
2640,VANCE,NH,5508,9324,01,01,5436,9549,04,04,5724,9117,,032,,11556
2177,VANCE,NH1,675,7344,01,01,702,7245,04,04,729,7092,,032,,7605
2647,VANCE,NV,1737,3456,01,01,1647,3546,04,04,1746,3384,,032,,4158
2174,VANCE,SCRK,6372,8946,13,13,6435,8721,04,04,6156,8982,,032,,11925
2172,VANCE,SH1,1359,6012,01,01,1305,6156,04,04,1476,5868,,032,,6633
2175,VANCE,SH2,729,1962,01,01,639,2088,04,04,729,1980,,032,,2268
2639,VANCE,WH,8541,8937,01,01,7884,9837,04,04,8676,8775,,032,,13581
1161,WAKE,01-01,1719,5058,04,04,1755,5175,16,16,1674,5184,,034,,5598
1162,WAKE,01-02,11176,25916,"04,13","04,13",5654,13442,16,16,10164,27368,,034,,29040
1163,WAKE,01-03,5250,4960,13,13,5920,4450,15,15,5340,5020,049,049,5600,4690
1164,WAKE,01-04,2830,3390,13,13,3250,3110,15,15,3010,3300,049,049,3010,3180
1165,WAKE,01-05,2538,2772,13,13,3006,2340,15,15,2610,2772,,034,,3357
1181,WAKE,01-06,2664,6075,04,04,2691,6228,16,16,2376,6417,,034,,6813
2709,WAKE,01-07,1458,4671,04,04,1449,4824,16,16,1323,4923,,034,,5139
2710,WAKE,01-07A,81,1143,04,04,99,1197,16,16,90,1125,,034,,1098
1182,WAKE,01-09,1431,4230,04,04,1485,4320,16,16,1359,4329,,034,,4518
1183,WAKE,01-10,3096,4464,04,04,2808,4815,15,15,2988,4662,,034,,5490
1184,WAKE,01-11,7140,3800,13,13,7770,3220,15,15,6750,4280,049,049,7420,3460
963,WAKE,01-12,2529,3987,04,04,2484,4167,15,15,2727,3942,,034,,4644
964,WAKE,01-13,7008,26496,04,04,7248,26592,16,"14,16",5904,13680,038,"034,038",2112,13656
965,WAKE,01-14,41832,172704,04,04,42336,176064,16,"14,16",34440,89040,"033,038","033,034,038",2688,59752
966,WAKE,01-15,3180,3430,13,13,3520,3230,15,15,3080,3650,049,049,3420,3310
967,WAKE,01-16,17424,29788,"04,13","04,13",8426,15444,16,16,15004,31548,,034,,33880
968,WAKE,01-17,2430,2050,13,13,2660,1960,15,15,2550,2070,049,049,2640,1940
969,WAKE,01-18,43296,61920,"04,13","04,13",25008,28992,15,"14,15",36576,31728,,034,,73536
970,WAKE,01-19,198,4887,04,04,180,4923,,14,,4977,038,038,180,4851
971,WAKE,01-20,297,5301,04,04,306,5373,,14,,5382,033,033,315,5373
972,WAKE,01-21,36608,85904,"04,13","04,13",18876,44200,16,"14,16",34424,44668,033,033,35152,88712
973,WAKE,01-22,396,9126,04,04,387,9360,,14,,9423,033,033,351,9360
974,WAKE,01-23,8382,18414,04,04,8822,18832,16,"14,16",8448,9438,033,033,7788,19184
975,WAKE,01-25,18,621,04,04,27,612,,14,,603,033,033,18,621
1044,WAKE,01-26,297,4644,04,04,252,4743,,14,,4617,033,033,288,4707
1045,WAKE,01-27,4272,24816,04,04,4320,25536,16,"14,16",1824,12816,033,"033,034",2544,12672
1046,WAKE,01-28,8832,53760,04,04,8208,55632,16,"14,16",2304,28488,038,"034,038",7440,27072
1047,WAKE,01-29,6420,5450,13,13,7130,4880,15,15,6230,5770,049,049,6460,5330
1048,WAKE,01-30,3160,3340,13,13,3560,3080,15,15,3120,3550,049,049,3400,3210
1049,WAKE,01-31,10032,33744,04,04,10608,35088,16,16,10176,35088,"011,033","011,033",5496,17160
1050,WAKE,01-32,2760,5530,04,04,2750,5890,16,16,2650,5880,011,011,3170,5330
1051,WAKE,01-33,12936,20504,"04,13","04,13",6512,10296,16,16,10296,22792,,034,,23320
1052,WAKE,01-34,135,4401,04,04,153,4383,,14,,4329,038,038,198,4302
1053,WAKE,01-35,126,5013,04,04,90,5166,,14,,5112,033,033,99,5094
1054,WAKE,01-36,24672,17184,"04,13","04,13",14016,7032,15,15,24240,18000,049,049,26448,14976
1166,WAKE,01-37,3510,3843,13,13,3969,3546,15,15,3447,4095,,034,,4905
1167,WAKE,01-38,16464,27168,04,04,15792,29520,16,"14,16",12480,14760,038,"034,038",1680,15936
1168,WAKE,01-39,11220,19536,"04,13","04,13",5764,10208,15,15,11968,19844,,034,,23364
1169,WAKE,01-40,468,9900,04,04,495,9999,,14,,10161,038,038,531,9864
1170,WAKE,01-41,1950,4940,04,04,2090,5170,16,16,1850,5270,011,011,2260,4840
1171,WAKE,01-42,6550,4660,13,13,7120,4140,15,15,5690,5550,049,049,6690,4440
1172,WAKE,01-43,5640,9140,04,04,5440,9540,15,"14,15",3820,4830,,034,,10480
1173,WAKE,01-44,8620,14040,04,04,8560,14440,,14,,16320,038,"034,038",880,7790
1174,WAKE,01-45,2916,3096,13,13,3168,2952,15,15,2916,3204,,034,,3852
1185,WAKE,01-46,2780,14660,04,04,2780,15040,,14,,15340,038,"034,038",2680,7320
1186,WAKE,01-47,5670,4390,13,13,6230,4070,15,15,5460,4820,049,049,5960,4250
1187,WAKE,01-48,2400,6850,04,04,2370,7180,16,16,2290,7160,011,011,2690,6750
1188,WAKE,01-49,2130,5700,04,04,2270,5820,16,16,2220,5830,011,011,2490,5560
1189,WAKE,01-50,405,6138,04,04,405,6264,,14,,6336,033,033,351,6291
1190,WAKE,01-51,2232,2700,04,04,2250,2817,15,15,2214,2790,,034,,3168
1191,WAKE,02-01,7620,5500,13,13,8460,4910,15,15,7840,5600,049,049,8060,5270
1192,WAKE,02-02,13370,8000,13,13,13980,7690,15,15,13280,8290,040,040,14040,7390
1193,WAKE,02-03,8460,4440,13,13,8830,4260,15,15,8340,4680,040,040,8670,4260
1194,WAKE,02-04,6700,3680,13,13,7130,3350,15,15,6720,3780,040,040,6890,3550
1195,WAKE,02-05,3080,2160,13,13,3250,1950,15,15,3030,2160,049,049,3200,2020
1196,WAKE,02-06,7040,3780,13,13,7750,3260,15,15,7160,3770,049,049,7590,3240
2241,WAKE,03-00,14938,11132,02,02,15928,10934,17,17,16874,9548,"037,041",041,7909,10340
976,WAKE,04-01,3620,5200,02,02,4070,5030,16,16,3450,5370,011,011,3940,4840
977,WAKE,04-02,4520,5620,02,02,5000,5670,16,16,4280,6040,011,011,5220,5240
978,WAKE,04-03,2910,3830,04,04,2950,4100,16,16,2850,4130,011,011,3260,3690
979,WAKE,04-04,2530,3350,02,02,2740,3230,16,16,2460,3420,011,011,2800,3140
980,WAKE,04-05,11880,15906,04,04,12078,16522,16,16,10714,17270,011,"011,034",10978,7843
981,WAKE,04-06,5180,6530,13,13,5920,6000,17,17,6700,4920,036,036,5820,6070
982,WAKE,04-07,7400,5410,13,13,7910,4990,17,17,8970,3860,036,036,7920,5000
983,WAKE,04-08,16272,26976,02,02,18336,26256,16,16,15696,27552,"011,041","011,041",8736,12816
984,WAKE,04-09,5450,4800,02,02,5720,4730,17,17,6180,4050,041,041,5570,4820
985,WAKE,04-10,5140,5750,13,13,5520,5730,17,17,6330,4860,036,036,5580,5690
1976,WAKE,04-11,1560,3090,04,04,1620,3200,16,16,1480,3210,011,011,1760,2950
1977,WAKE,04-12,5350,5410,13,13,5940,5290,17,17,6620,4540,036,036,5820,5470
1978,WAKE,04-13,6820,8230,02,02,7630,7840,16,16,6730,8300,041,041,7040,8380
1979,WAKE,04-14,3590,3850,02,02,3750,4030,16,16,3560,4010,036,036,3950,3840
1980,WAKE,04-15,4270,5770,02,02,4990,5660,17,17,5470,4850,011,011,5060,5360
1981,WAKE,04-16,18384,23616,02,02,20064,24288,16,16,18384,24240,"011,036","011,036",10032,11712
1982,WAKE,04-17,2660,3970,02,02,3120,3950,16,16,2750,4190,011,011,3200,3750
1983,WAKE,04-18,19680,26064,02,02,21888,25248,16,16,18096,28080,"011,041","011,041",10704,12408
1984,WAKE,04-19,18768,19440,02,02,19536,20064,16,16,18576,19968,"036,041","036,041",10128,9408
2004,WAKE,04-20,3900,5470,02,02,4350,5380,16,16,3820,5780,011,011,4440,5180
2005,WAKE,04-21,1370,3250,04,04,1420,3370,16,16,1350,3330,011,011,1620,3140
2006,WAKE,05-01,6460,7020,02,02,6710,7090,16,16,6190,7320,041,041,6950,6890
2007,WAKE,05-03,28224,23856,02,02,30480,22512,16,16,26784,24384,"011,041","011,041",14592,11616
2008,WAKE,05-05,8840,11930,04,04,8580,12410,16,16,8620,12030,040,040,9100,11550
2009,WAKE,05-06,9440,8810,02,02,9840,8650,17,17,10950,7110,041,041,9530,8850
2661,WAKE,05-07,36480,63840,04,04,36624,65760,16,16,34944,66384,"040,041","040,041",20040,31128
2660,WAKE,05-08,2800,4690,04,04,2820,4820,16,16,2590,4950,040,040,2790,4720
2239,WAKE,06-04,4302,4797,13,13,4707,4788,17,17,4851,4545,037,,5913,
2010,WAKE,06-05,7551,4302,13,13,7983,4059,17,17,8550,3330,037,,8955,
2012,WAKE,06-06,8010,7740,13,13,8469,7695,17,17,9198,6759,037,,10431,
2011,WAKE,06-07,6600,5550,13,13,7040,5340,17,17,7260,5030,036,036,6800,5620
2603,WAKE,06-08,3699,4410,02,02,4194,4194,17,17,4356,3942,037,,4914,
2610,WAKE,06-09,7956,5814,02,02,8496,5697,17,17,9036,4923,037,,9909,
2617,WAKE,06-10,5076,2646,02,02,5022,2952,17,17,5373,2511,037,,5958,
2013,WAKE,07-01,2628,3699,13,13,3006,3465,16,16,2493,3843,,034,,4104
2014,WAKE,07-02,2920,3170,13,13,3230,2930,16,16,2540,3460,049,049,3170,2980
2015,WAKE,07-03,3390,3450,13,13,3810,3120,15,15,3550,3400,049,049,3680,3190
2016,WAKE,07-04,4761,7551,04,04,4635,8118,15,15,4779,7848,,034,,9036
2037,WAKE,07-05,3090,3310,13,13,3310,3230,15,15,2990,3600,049,049,3230,3250
2038,WAKE,07-06,7080,6360,13,13,7930,5700,15,15,7020,6480,049,049,7510,5980
2715,WAKE,07-07,6240,7300,13,13,6990,6820,15,15,6440,7300,049,049,6730,6970
2039,WAKE,07-07A,1660,1920,13,13,1850,1590,15,15,1510,2010,049,049,1730,1660
2040,WAKE,07-09,3790,5800,13,13,4440,5380,15,15,4010,5800,049,049,4230,5540
2041,WAKE,07-10,12892,18700,04,04,13222,19272,16,16,12386,19580,040,"034,040",8382,9900
2042,WAKE,07-11,2630,2830,13,13,2790,2720,15,15,2590,2890,049,049,2720,2810
2043,WAKE,07-12,3840,5600,13,13,4180,5370,16,16,3400,5970,049,049,3940,5580
2044,WAKE,07-13,3030,3660,13,13,3390,3560,15,15,3240,3690,049,049,3210,3660
2045,WAKE,08-02,14806,15488,13,13,15796,14740,15,15,14894,15554,040,"034,040",12276,7931
2069,WAKE,08-03,7380,7290,13,13,7990,7080,15,15,7600,7450,040,040,7740,7120
2070,WAKE,08-04,4410,3370,13,13,4630,3290,15,15,4520,3390,040,040,4820,3150
2071,WAKE,08-05,4140,4150,13,13,4790,3680,15,15,4360,4130,049,049,4590,3830
2072,WAKE,08-06,1440,3330,04,04,1395,3555,16,16,1341,3519,,034,,3843
2073,WAKE,08-07,6630,4790,13,13,6950,4560,15,15,6600,4970,049,049,6990,4490
2074,WAKE,08-08,7810,7350,13,13,8520,6860,15,15,8020,7210,040,040,8310,6870
2075,WAKE,08-09,3110,3690,04,04,3160,3920,15,15,3190,3820,049,049,3410,3570
2076,WAKE,08-10,8668,9724,13,13,9262,9438,15,15,8910,9746,040,"034,040",3652,5621
2077,WAKE,08-11,5940,7600,13,13,6550,7340,15,15,6080,7760,040,040,6390,7300
2078,WAKE,09-01,11176,7326,13,13,12364,6930,18,"14,18",10692,3850,035,035,12672,6666
2079,WAKE,09-02,4464,6318,13,13,4797,6309,18,18,4518,6588,,039,,7938
2080,WAKE,09-03,6170,3610,13,13,6630,3460,18,18,6450,3630,035,035,6690,3330
2081,WAKE,10-01,3090,1420,13,13,3370,1310,18,18,3210,1460,035,035,3320,1310
2082,WAKE,10-02,12452,11902,13,13,13420,11330,18,"14,18",7744,6974,035,035,13090,11616
2083,WAKE,10-03,9280,9940,13,13,10380,9760,18,"14,18",9220,5220,,039,,13940
2084,WAKE,10-04,18040,19760,13,13,19060,19720,18,"14,18",10080,11390,,039,,25580
2085,WAKE,11-01,11440,16940,04,04,11396,17908,16,16,10560,18216,011,"011,034",4928,9427
2086,WAKE,11-02,6670,8450,13,13,7410,7960,16,16,6010,9210,049,049,7380,7930
2087,WAKE,12-01,53372,28204,13,13,56540,27016,"17,18","17,18",28578,13112,037,,62964,
2088,WAKE,12-02,7407,6129,13,13,7992,6147,17,17,8424,5643,037,,9675,
2089,WAKE,12-04,8685,3717,13,13,9081,3645,18,18,8829,3915,037,,9963,
2090,WAKE,12-05,68784,40608,13,13,73056,38160,"17,18","17,18",37680,16944,036,036,71856,39504
2091,WAKE,12-06,31944,18304,13,13,34848,17732,"17,18","17,18",16874,9086,037,,39336,
2092,WAKE,12-07,5590,2810,13,13,5740,2890,18,18,5640,3020,036,036,5790,2840
2238,WAKE,12-08,6201,6309,13,13,6579,6219,17,17,6669,6003,037,,7902,
2237,WAKE,12-09,6930,4734,13,13,7461,4554,17,17,7812,4068,037,,8640,
2093,WAKE,13-01,4640,18040,04,04,5040,18280,,14,,19680,038,"038,039",2240,9340
2117,WAKE,13-02,4420,4220,13,13,4800,4060,15,15,4460,4330,049,049,4510,4250
2118,WAKE,13-05,4598,8426,04,04,4378,8910,15,"14,15",1914,4631,038,038,4708,8448
2119,WAKE,13-06,25056,29184,13,13,26928,28368,15,15,25824,29088,"035,049","035,049",13488,13896
2120,WAKE,13-07,2781,4491,04,04,2844,4590,,14,,5247,038,038,3042,4221
2121,WAKE,13-08,1503,5715,04,04,1620,5859,,14,,6084,038,038,1665,5715
2122,WAKE,13-09,3321,8577,04,04,3330,8703,,14,,9504,038,038,3483,8469
2123,WAKE,13-10,11900,10040,13,13,12570,9710,15,15,12170,10130,035,035,12730,9370
2124,WAKE,13-11,7560,5810,13,13,8080,5470,15,15,7720,5750,049,049,7960,5570
2125,WAKE,14-01,2310,1010,13,13,2310,1020,15,15,2210,1120,040,040,2310,980
2126,WAKE,14-02,14550,6070,13,13,15490,5460,15,15,15200,5770,040,040,15260,5570
2127,WAKE,15-01,10250,5240,13,13,10780,5100,18,18,10390,5580,037,039,9690,1400
2128,WAKE,15-02,25146,15950,13,13,27126,14784,18,18,26070,16236,036,"036,039",14344,9537
2129,WAKE,15-03,10647,4761,13,13,11259,4653,18,18,10476,5364,037,,12123,
2130,WAKE,15-04,5148,3411,13,13,5445,3267,18,18,5193,3555,,039,,5067
2131,WAKE,16-01,23376,16368,13,13,25536,15552,18,"14,18",23856,8376,033,"033,039",48,11472
2132,WAKE,16-02,2700,10458,04,04,2727,10737,,14,,11349,033,033,2682,10593
2133,WAKE,16-03,12048,17424,04,04,12384,18624,18,"14,18",8736,9936,033,"033,039",6816,9912
2134,WAKE,16-04,28560,24048,13,13,30672,22176,18,"14,18",24288,12888,033,"033,039",5760,15120
2135,WAKE,16-05,4329,3861,13,13,4779,3636,18,18,4509,4014,,039,,4878
2142,WAKE,16-06,9312,14496,04,04,8832,15648,18,"14,18",7008,7632,033,"033,039",3216,8040
2143,WAKE,16-07,6615,6993,13,13,7335,6633,18,18,6993,7047,,039,,8613
2144,WAKE,16-08,15408,82848,04,04,15552,84528,18,"14,18",6096,43536,033,"033,039",9792,43080
2145,WAKE,16-09,24240,29328,13,13,26016,29424,18,"14,18",22608,15384,033,"033,039",2112,18480
2146,WAKE,17-01,2673,5274,04,04,2583,5526,,14,,6255,038,038,2718,5274
2147,WAKE,17-02,3014,2794,13,13,3388,2640,18,"14,18",1452,1683,035,035,3036,2948
2148,WAKE,17-03,31392,56304,04,04,32256,57792,18,"14,18",6432,32304,038,"038,039",7008,30624
2149,WAKE,17-04,101640,131208,13,13,105336,130704,18,"14,18",49056,74340,"035,038","035,038,039",12516,51520
2150,WAKE,17-05,8780,18500,04,04,8900,18940,,14,,20720,038,"038,039",8220,9380
2151,WAKE,17-06,3699,2484,13,13,3789,2430,18,18,3717,2574,,039,,3843
2152,WAKE,17-07,7788,38852,04,04,8624,39644,,14,,41932,"033,038","033,038",4246,19514
2153,WAKE,17-08,37152,56592,13,13,40080,56112,18,"14,18",960,34056,038,"038,039",6336,32880
2154,WAKE,17-09,783,8703,04,04,837,8748,,14,,8937,033,033,774,8739
2155,WAKE,17-10,1485,2223,04,04,1503,2430,,14,,2754,038,038,1647,2232
2156,WAKE,17-11,7600,18840,04,04,7820,19500,,14,,21160,038,"038,039",6700,9610
2157,WAKE,18-01,36504,90064,04,04,37856,95056,16,"14,16",36920,47320,"011,033","011,033",19916,45916
2158,WAKE,18-02,11150,7010,13,13,11990,6460,17,17,12660,5550,036,036,11950,6650
2159,WAKE,18-03,5300,4540,13,13,5610,4280,17,17,6340,3470,036,036,5660,4200
2160,WAKE,18-04,827118,575586,13,13,870264,546210,"17,18","14,17,18",446607,160650,"011,033,036","011,033,036",291312,179010
2161,WAKE,18-05,10800,9000,13,13,11490,8520,17,17,12610,7240,036,036,11620,8410
2162,WAKE,18-06,21552,37392,04,04,22368,38592,"16,17","16,17",11376,18432,011,011,23424,36528
2163,WAKE,18-07,36432,19056,13,13,39264,17664,"17,18","17,18",19944,8208,036,036,38832,18000
2164,WAKE,18-08,30528,33792,13,13,33264,31632,17,17,36336,28080,"011,036","011,036",16464,16008
2165,WAKE,19-03,5990,3940,13,13,6470,3820,15,15,5930,4250,040,040,6260,3870
2166,WAKE,19-04,29040,21450,13,13,30602,20834,18,"14,18",27874,11253,035,035,30756,20306
2167,WAKE,19-05,7790,3550,13,13,8240,3310,15,15,7810,3600,040,040,8050,3360
2168,WAKE,19-07,3590,3290,13,13,3740,3260,18,18,3630,3360,035,035,3760,3260
2169,WAKE,19-09,9110,4940,13,13,9770,4810,18,18,9410,5230,035,035,9730,4730
2170,WAKE,19-10,13940,8320,13,13,14880,8030,18,18,14480,8440,035,035,14630,8180
2171,WAKE,19-11,4550,3530,13,13,5290,3230,15,15,4750,3700,035,035,4910,3570
1853,WAKE,19-12,8290,5480,13,13,8770,5120,15,15,8240,5570,035,035,8810,5020
2613,WAKE,19-13,3280,3530,13,13,3670,3360,15,15,3400,3610,035,035,3610,3370
2611,WAKE,19-14,5480,3190,13,13,5790,2900,15,15,5480,3210,035,035,5690,2940
2612,WAKE,19-15,21408,14784,13,13,22800,14448,15,15,21504,15600,"035,040","035,040",11280,7176
1854,WAKE,19-16,5300,4670,13,13,5560,4570,18,18,5150,4980,035,035,5590,4480
1855,WAKE,19-17,12280,20020,13,13,12920,20180,18,"14,18",8920,11240,,039,,23660
2608,WAKE,20-01,4040,4780,02,02,4200,4940,17,17,4730,4170,036,036,4300,4720
1856,WAKE,20-03,5409,4716,13,13,5850,4563,17,17,6399,3825,037,,6849,
1857,WAKE,20-04,5960,6440,13,13,6320,6490,17,17,7020,5670,041,041,6300,6600
1858,WAKE,20-05,8360,6850,13,13,8740,6590,17,17,9530,5680,036,036,8820,6560
2609,WAKE,20-06A,14212,14608,02,02,15202,14718,17,17,16456,12804,"037,041",041,8910,4312
2240,WAKE,20-06B,7100,6200,02,02,7710,6100,17,17,8250,5240,041,041,7460,6260
1859,WAKE,20-08,17424,13508,13,13,18920,12716,17,17,19998,11484,"037,041",041,10681,3256
1860,WAKE,20-09,5460,4980,13,13,5840,4790,17,17,6440,4020,036,036,5700,4980
2672,WAKE,20-10,6150,7020,02,02,6650,6830,17,17,7560,5580,041,041,6100,7310
1861,WAKE,20-11,6650,5400,02,02,7250,5230,17,17,7680,4570,041,041,7240,5090
1862,WAKE,20-12,4510,3760,02,02,4730,3750,17,17,5260,3020,041,041,4590,3770
2658,WAKE,20-13,12130,14160,02,02,12790,14180,17,17,14200,12340,041,041,13250,13680
2659,WAKE,20-14,8040,9200,02,02,8720,9070,17,17,9550,8010,041,041,8490,9230
1808,WARREN,001,2709,2115,01,01,2826,2070,04,04,2916,1998,,032,,3024
1809,WARREN,002,2169,1611,01,01,2178,1719,04,04,2205,1656,,032,,2529
1811,WARREN,003,1341,2295,01,01,1332,2448,04,04,1386,2376,,032,,2844
1814,WARREN,004,999,2286,01,01,855,2430,04,04,954,2304,,032,,2700
1813,WARREN,005,1098,4545,01,01,1116,4599,04,04,1179,4509,,032,,4815
1817,WARREN,006,1053,3996,01,01,954,4122,04,04,1053,3996,,032,,4158
1819,WARREN,007,819,2556,01,01,729,2664,04,04,837,2538,,032,,2727
1812,WARREN,008,576,4392,01,01,594,4437,04,04,612,4383,,032,,4536
1810,WARREN,009,801,1539,01,01,738,1620,04,04,837,1530,,032,,1872
1818,WARREN,010,1341,6156,01,01,1332,6318,04,04,1431,6138,,032,,6624
1820,WARREN,011,378,1152,01,01,450,1116,04,04,405,1143,,032,,1332
1807,WARREN,012,2412,1395,01,01,2547,1350,04,04,2556,1323,,032,,2142
1816,WARREN,013,1035,1431,01,01,936,1530,04,04,1026,1440,,032,,1566
1815,WARREN,014,1566,4500,01,01,1485,4599,04,04,1656,4401,,032,,4896
2242,WASHINGTON,LM,7524,18348,"01,03","01,03",3344,9790,,03,,21912,006,006,6732,19624
1912,WASHINGTON,P1,612,2124,01,01,522,2268,,03,,2349,006,006,522,2250
1915,WASHINGTON,P2,441,1836,01,01,432,1854,,03,,1908,006,006,387,1899
2243,WASHINGTON,P3,12760,12452,"01,03","01,03",7326,5610,,03,,18128,006,006,10736,14960
1914,WASHINGTON,SC,2403,1872,03,03,2880,1566,,03,,2808,006,006,1917,2466
1913,WASHINGTON,SK,1575,1359,03,03,1800,1206,,03,,2079,006,006,1395,1584
510,WATAUGA,01,810,510,05,05,760,640,45,45,780,590,093,093,800,620
512,WATAUGA,02,2790,890,05,05,2500,1310,45,45,2690,1060,093,093,2590,1190
495,WATAUGA,03,3600,3160,05,05,3830,3140,45,45,3770,3130,093,093,3590,3290
496,WATAUGA,04,5170,2900,05,05,5250,3130,45,45,5250,3050,093,093,5270,3110
501,WATAUGA,05,680,1580,05,05,740,1670,45,45,740,1640,093,093,660,1680
553,WATAUGA,06,760,1260,05,05,820,1200,45,45,760,1230,093,093,750,1250
506,WATAUGA,07,3590,2650,05,05,3680,2940,45,45,3690,2780,093,093,3680,2880
511,WATAUGA,08,4220,1940,05,05,4220,2360,45,45,4220,2200,093,093,4040,2410
499,WATAUGA,09,1150,690,05,05,1280,750,45,45,1230,700,093,093,1270,740
508,WATAUGA,10,1820,1090,05,05,1660,1370,45,45,1910,990,093,093,1760,1170
509,WATAUGA,11,3770,1750,05,05,3970,2070,45,45,4000,1930,093,093,3890,2100
500,WATAUGA,12,580,1030,05,05,600,1120,45,45,620,1070,093,093,600,1100
497,WATAUGA,13,1410,1800,05,05,1520,1970,45,45,1530,1950,093,093,1590,1880
505,WATAUGA,14,2950,2220,05,05,3110,2460,45,45,2860,2590,093,093,2950,2550
502,WATAUGA,15,3910,2740,05,05,4140,2970,45,45,3990,3010,093,093,4010,3100
513,WATAUGA,16,380,110,05,05,390,140,45,45,410,110,093,093,430,100
498,WATAUGA,17,1210,870,05,05,1170,1000,45,45,1230,920,093,093,1210,970
507,WATAUGA,18,3870,1460,05,05,3850,1860,45,45,4110,1470,093,093,3970,1720
504,WATAUGA,19,5260,2960,05,05,5120,3410,45,45,5420,3010,093,093,5310,3150
503,WATAUGA,20,880,550,05,05,940,520,45,45,930,510,093,093,910,550
855,WAYNE,01,3744,2160,13,13,4050,2043,07,07,4203,1881,010,,4545,
853,WAYNE,02,4491,1881,13,13,4680,1881,07,07,4833,1800,010,,5508,
849,WAYNE,03,4464,1026,13,13,4626,1053,07,07,4824,990,010,,5148,
852,WAYNE,04,5499,2097,13,13,5796,1953,07,07,5886,1845,010,,6534,
858,WAYNE,05,3879,1422,13,13,3933,1413,07,07,4140,1242,004,,4410,
860,WAYNE,06,4730,3696,13,13,5038,3630,07,"05,07",3058,2244,004,021,5500,1364
856,WAYNE,07,30144,13152,01,01,29040,14880,07,"05,07",19872,8712,"004,010",021,16056,2352
2598,WAYNE,08,8340,1960,13,13,8880,1960,07,07,9060,1780,"004,010",,4810,
2597,WAYNE,09,8536,2574,13,13,8910,2552,07,"05,07",8910,1243,004,021,9658,66
850,WAYNE,10,1940,5280,01,01,1880,5280,07,"05,07",220,2810,,021,,5520
848,WAYNE,11,3278,5170,01,01,3366,5170,07,"05,07",1892,2893,004,021,946,5500
865,WAYNE,12,2349,2970,01,01,2367,3069,,05,,3690,004,021,1593,2088
866,WAYNE,13,864,2088,01,01,936,2144,,05,,2528,,021,,2520
851,WAYNE,14,8380,3100,13,13,8900,2660,07,"05,07",8840,1380,004,,9400,
846,WAYNE,15,8580,2380,13,13,8800,2440,07,"05,07",9080,1180,004,,9680,
857,WAYNE,16,6666,4730,13,13,7304,4664,07,"05,07",5654,2596,004,021,6072,2750
845,WAYNE,17,374,4290,01,01,330,4334,07,"05,07",0,2211,004,021,0,4356
864,WAYNE,18,240,1792,01,01,312,1776,,05,,1792,,021,,1752
854,WAYNE,19,140,5480,01,01,180,5460,07,"05,07",20,2780,,021,,5360
863,WAYNE,20,224,2672,01,01,256,2720,,05,,2720,,021,,2712
862,WAYNE,21,2440,4600,01,01,2220,5100,07,"05,07",1700,2400,,021,,5720
861,WAYNE,22,2940,3640,01,01,2840,3940,07,"05,07",3380,1640,,021,,4940
844,WAYNE,23,2030,1600,13,13,2160,1580,07,07,2230,1530,004,021,2380,230
859,WAYNE,24,15422,3014,13,13,15774,2904,07,07,16500,2486,"004,010",021,8448,198
2596,WAYNE,25,33072,13208,"01,13","01,13",17316,6292,07,"05,07",35984,5824,004,021,24232,12376
2594,WAYNE,26,5126,7216,01,01,4928,7502,07,"05,07",1848,4180,004,021,2442,6688
847,WAYNE,27,488,2424,01,01,496,2464,,05,,2560,,021,,2520
2593,WAYNE,28,9196,4620,13,13,9152,5104,07,"05,07",8910,2486,004,021,5368,4972
867,WAYNE,29,920,1872,01,01,832,2000,,05,,2336,,021,,2248
2595,WAYNE,30,9312,27744,"01,13","01,13",4848,13488,07,"05,07",1056,15216,,021,,30720
1031,WILKES,101,1440,558,05,05,1503,639,30,30,1530,594,094,,1656,
1057,WILKES,102,2700,1242,05,05,2898,1296,30,30,3069,1134,094,,3267,
1061,WILKES,103,1530,450,05,05,1602,450,30,30,1602,468,073,,1575,
1060,WILKES,104,2457,819,05,05,2817,828,30,30,2646,981,094,,3024,
1024,WILKES,105,2610,738,05,05,2880,837,30,30,2844,765,094,,3069,
1025,WILKES,106,2115,693,05,05,2151,864,30,30,2232,702,094,,2385,
1018,WILKES,107,14806,3630,05,05,15642,3872,30,30,15818,3300,"090,094",090,8261,1276
1027,WILKES,108,1962,1026,05,05,2133,1116,30,30,2079,1143,094,,2556,
1062,WILKES,109,1431,711,05,05,1449,711,30,30,1503,630,094,,1521,
1034,WILKES,110,738,351,05,05,810,315,30,30,801,315,094,,819,
1036,WILKES,111,3078,810,05,05,3294,1026,30,30,3123,1089,094,,3654,
1058,WILKES,112,4545,1188,05,05,4806,1287,30,30,4698,1278,094,,5112,
1035,WILKES,113,2628,1215,05,05,2718,1386,30,30,2709,1296,094,,3105,
1033,WILKES,114,1395,396,05,05,1476,495,30,30,1494,441,094,,1674,
1055,WILKES,115A,6201,1503,05,05,6246,1899,30,30,6201,1791,094,,6723,
1030,WILKES,117,3258,1026,05,05,3375,1116,30,30,3438,990,094,,3681,
1026,WILKES,118,2502,1782,05,05,2646,1953,30,30,2808,1764,094,,3222,
1021,WILKES,119,5751,1683,05,05,5958,2007,30,30,5940,1872,094,,6543,
