shape_id,county_name,precinct_id,sen_red,sen_blue,con_any_districts,con_red_votes,con_blue_votes,sldu_districts,sldu_red_votes,sldu_blue_votes,sldl_districts,sldl_red_votes,sldl_blue_votes,population,white_pop,black_pop,asian_pop,hispanic_pop,other_pop,median_age,median_income,education_pop,school_pop,diploma_pop,college_pop,graduate_pop,area_km2
981,WAKE,04-06,518,653,13,592,600,17,670,492,36,582,607,3580,3127,112,117,159,66,34,49123,2839,55,636,1580,568,4
982,WAKE,04-07,740,541,13,791,499,17,897,386,36,792,500,3942,3051,100,260,325,205,35,88052,2731,161,256,1467,847,5
983,WAKE,04-08,339,562,2,382,547,16,327,574,11041,364,533,3398,1859,455,680,344,60,24,50378,2346,83,425,1331,508,3
984,WAKE,04-09,545,480,2,572,473,17,618,405,41,557,482,4419,2954,334,686,157,288,32,82336,3029,92,345,1594,997,4
985,WAKE,04-10,514,575,13,552,573,17,633,486,36,558,569,3393,2806,108,157,180,142,49,112081,2382,87,341,1361,593,3
1976,WAKE,04-11,156,309,4,162,320,16,148,321,11,176,295,3587,1559,551,413,895,169,20,31536,2306,341,588,1108,269,2
1977,WAKE,04-12,535,541,13,594,529,17,662,454,36,582,547,3621,3114,340,88,59,20,42,90861,2580,78,295,1571,636,4
1978,WAKE,04-13,682,823,2,763,784,16,673,830,41,704,838,6408,4258,340,1421,182,208,68,197251,4299,74,441,2457,1326,5
1979,WAKE,04-14,359,385,2,375,403,16,356,401,36,395,384,2708,2505,69,41,59,33,31,59638,2049,54,308,1276,411,2
1980,WAKE,04-15,427,577,2,499,566,17,547,485,11,506,536,3171,2470,189,186,237,89,44,109042,2219,52,349,1373,445,3
1981,WAKE,04-16,383,492,2,418,506,16,383,505,11036,401,473,3420,2203,458,46,559,154,29,44393,2350,196,560,1245,349,2
1982,WAKE,04-17,266,397,2,312,395,16,275,419,11,320,375,1158,812,116,102,48,81,7,15992,834,22,123,496,193,2
1983,WAKE,04-18,410,543,2,456,526,16,377,585,11041,335,401,3888,2713,387,357,160,271,25,53875,2798,73,411,1663,651,6
1984,WAKE,04-19,391,405,2,407,418,16,387,416,36041,345,300,2549,2140,62,267,38,42,38,120500,1631,19,172,973,467,2
2004,WAKE,04-20,390,547,2,435,538,16,382,578,11,444,518,5595,3893,615,506,477,105,49,80656,3998,137,1113,2131,618,4
2005,WAKE,04-21,137,325,4,142,337,16,135,333,11,162,314,2439,1150,481,401,270,137,13,21058,1591,110,405,866,210,1
2006,WAKE,05-01,646,702,2,671,709,16,619,732,41,695,689,4868,2746,446,1425,136,117,70,201274,3417,130,374,2005,908,4
2007,WAKE,05-03,588,497,2,635,469,16,558,508,11041,608,484,6753,3848,723,1713,206,264,63,143999,4639,154,524,2626,1335,10
2008,WAKE,05-05,884,1193,4,858,1241,16,862,1203,40,910,1155,10417,6409,2034,1092,662,221,56,85137,7430,53,980,4519,1877,39
2009,WAKE,05-06,944,881,2,984,865,17,1095,711,41,953,885,7683,5171,136,1876,232,269,74,224649,4991,107,592,2400,1893,7
2661,WAKE,05-07,760,1330,4,763,1370,16,728,1383,40041,512,842,10288,3753,914,4765,589,268,50,156984,6700,465,953,3516,1766,15
2660,WAKE,05-08,280,469,4,282,482,16,259,495,40,279,472,5826,2454,791,2137,245,199,64,167664,4185,212,551,2427,995,18
2239,WAKE,06-04,478,533,13,523,532,17,539,505,37,657,,3668,2526,744,58,170,170,36,79662,2387,188,488,1406,305,6
2010,WAKE,06-05,839,478,13,887,451,17,950,370,37,995,,4673,4131,319,19,63,141,43,116563,2900,58,359,1683,800,7
2012,WAKE,06-06,890,860,13,941,855,17,1022,751,37,1159,,7751,5724,911,563,280,273,31,86606,4748,106,909,2980,753,8
2011,WAKE,06-07,660,555,13,704,534,17,726,503,36,680,562,5382,3855,350,399,614,165,33,82267,3438,213,587,1843,795,8
2603,WAKE,06-08,411,490,2,466,466,17,484,438,37,546,,2694,1752,532,58,228,124,17,36623,1725,140,324,1083,179,5
2610,WAKE,06-09,884,646,2,944,633,17,1004,547,37,1101,,4260,3059,443,112,572,74,22,50308,2712,175,476,1709,352,33
2617,WAKE,06-10,564,294,2,558,328,17,597,279,37,662,,4910,3599,704,137,292,179,30,66651,2998,77,795,1748,377,42
2013,WAKE,07-01,292,411,13,334,385,16,277,427,34,,456,3528,2325,647,20,422,114,34,73562,2419,145,488,1396,391,3
2014,WAKE,07-02,292,317,13,323,293,16,254,346,49,317,298,2385,1777,404,152,36,17,20,39629,1689,52,281,965,391,2
2015,WAKE,07-03,339,345,13,381,312,15,355,340,49,368,319,2065,1654,224,93,68,27,27,52213,1522,34,215,861,412,2
2016,WAKE,07-04,529,839,4,515,902,15,531,872,34,,1004,4557,3447,865,78,97,71,38,61732,3522,135,569,2053,764,3
2037,WAKE,07-05,309,331,13,331,323,15,299,360,49,323,325,2897,1985,691,17,168,37,30,38365,2079,121,269,1358,331,2
2038,WAKE,07-06,708,636,13,793,570,15,702,648,49,751,598,4884,4078,261,139,251,154,61,89565,3876,103,779,2213,781,3
2715,WAKE,07-07,624,730,13,699,682,15,644,730,49,673,697,4104,3210,550,198,73,74,37,63543,3079,94,541,1754,691,3
2039,WAKE,07-07A,166,192,13,185,159,15,151,201,49,173,166,246,202,23,7,5,8,2,3459,196,6,36,112,43,0
2040,WAKE,07-09,379,580,13,444,538,15,401,580,49,423,554,5167,3798,624,232,468,46,32,66522,3677,283,479,2092,823,3
2041,WAKE,07-10,586,850,4,601,876,16,563,890,34040,381,487,7759,5322,1445,315,444,232,57,71794,5628,206,880,3394,1148,17
2042,WAKE,07-11,263,283,13,279,272,15,259,289,49,272,281,2434,1798,541,14,40,40,15,21659,1916,85,324,1129,377,2
2043,WAKE,07-12,384,560,13,418,537,16,340,597,49,394,558,3171,2306,481,122,238,24,58,84179,2375,177,395,1433,370,4
2044,WAKE,07-13,303,366,13,339,356,15,324,369,49,321,366,2715,2017,403,14,233,49,34,49566,2039,86,376,1258,319,2
2045,WAKE,08-02,673,704,13,718,670,15,677,707,34040,558,469,6034,4764,698,70,413,90,42,94717,4321,62,476,2749,1035,6
2069,WAKE,08-03,738,729,13,799,708,15,760,745,40,774,712,6768,5107,677,319,520,146,82,220158,4600,118,633,2744,1105,12
2070,WAKE,08-04,441,337,13,463,329,15,452,339,40,482,315,2474,2082,58,66,116,152,26,90766,1659,22,211,956,470,6
2071,WAKE,08-05,414,415,13,479,368,15,436,413,49,459,383,2828,2385,263,12,136,32,44,92953,2069,35,431,1161,442,3
2072,WAKE,08-06,160,370,4,155,395,16,149,391,34,,427,3360,1929,1089,57,229,57,27,35905,2420,57,532,1509,322,1
2073,WAKE,08-07,663,479,13,695,456,15,660,497,49,699,449,2471,2156,111,131,32,42,35,96611,1844,76,110,1049,610,9
2074,WAKE,08-08,781,735,13,852,686,15,802,721,40,831,687,5617,4800,137,199,269,212,51,161879,3631,66,387,2285,893,6
2075,WAKE,08-09,311,369,4,316,392,15,319,382,49,341,357,3137,1830,793,105,346,62,27,39333,2256,305,462,1211,278,2
2076,WAKE,08-10,394,442,13,421,429,15,405,443,34040,166,387,4216,3135,639,87,128,228,27,60109,2957,0,395,2032,530,3
2077,WAKE,08-11,594,760,13,655,734,15,608,776,40,639,730,5845,4245,255,810,404,132,32,80004,3962,27,354,2462,1119,5
2078,WAKE,09-01,508,333,13,562,315,1418,486,208,35,576,303,4551,2913,1072,19,468,80,30,43867,3211,409,1178,1443,182,67
2079,WAKE,09-02,496,702,13,533,701,18,502,732,39,,882,5044,2431,1481,84,881,167,29,39466,3215,578,1203,1131,302,31
2080,WAKE,09-03,617,361,13,663,346,18,645,363,35,669,333,3491,1958,932,29,487,85,23,31531,2359,365,888,941,165,41
2081,WAKE,10-01,309,142,13,337,131,18,321,146,35,332,131,3566,1807,795,72,822,70,31,41427,2416,460,858,939,158,24
2082,WAKE,10-02,566,541,13,610,515,1418,352,379,35,595,528,5477,2888,1142,181,1156,109,47,58879,3741,635,1399,1416,291,36
2083,WAKE,10-03,464,497,13,519,488,1418,461,480,39,,697,2504,1449,466,49,495,45,16,22366,1591,235,557,652,146,16
2084,WAKE,10-04,902,988,13,953,986,1418,504,865,39,,1279,10210,5087,2733,91,1994,306,68,113733,6475,891,2062,3065,456,61
2085,WAKE,11-01,520,770,4,518,814,16,480,828,11034,224,454,6304,4581,1017,294,302,109,38,79280,4010,189,550,2304,966,14
2086,WAKE,11-02,667,845,13,741,796,16,601,921,49,738,793,4655,3586,463,189,382,35,30,50380,3419,279,491,1857,792,5
2087,WAKE,12-01,1213,641,13,1285,614,1718,921,371,37,1431,,5039,3582,522,88,795,51,21,41239,3297,228,872,1657,541,20
2088,WAKE,12-02,823,681,13,888,683,17,936,627,37,1075,,7287,4767,1461,170,808,79,23,38538,4607,435,1715,2107,350,16
2089,WAKE,12-04,965,413,13,1009,405,18,981,435,37,1107,,9244,7063,763,183,1059,175,43,78407,6003,325,1842,2949,888,41
2090,WAKE,12-05,1433,846,13,1522,795,1718,1505,652,36,1497,823,9799,7150,953,81,1335,280,39,90714,5961,417,1285,3173,1085,23
2091,WAKE,12-06,726,416,13,792,403,1718,435,211,37,894,,4857,3410,771,111,489,76,18,30820,3091,240,1123,1437,291,15
2092,WAKE,12-07,559,281,13,574,289,18,564,302,36,579,284,4385,3339,406,97,454,90,31,55521,2905,282,772,1387,463,23
2238,WAKE,12-08,689,701,13,731,691,17,741,667,37,878,,5623,3186,1653,88,557,139,53,95712,3615,467,928,1903,317,15
2237,WAKE,12-09,770,526,13,829,506,17,868,452,37,960,,5016,3681,627,57,436,216,60,121707,3376,217,924,1777,458,12
2093,WAKE,13-01,232,902,4,252,914,14,,984,38039,112,630,14904,3506,6172,763,4115,348,59,83959,8977,1412,2711,4068,785,11
2117,WAKE,13-02,442,422,13,480,406,15,446,433,49,451,425,1570,1256,214,35,43,23,11,19882,1093,30,178,666,219,2
2118,WAKE,13-05,209,383,4,199,405,1415,87,340,38,214,384,4484,2022,1793,124,483,63,43,60534,3103,269,883,1750,201,5
2119,WAKE,13-06,522,608,13,561,591,15,538,606,35049,352,397,4850,3741,774,98,172,65,37,64750,3405,127,594,2067,616,5
2120,WAKE,13-07,309,499,4,316,510,14,,583,38,338,469,2787,1131,862,161,569,64,27,55437,1761,191,456,957,158,4
2121,WAKE,13-08,167,635,4,180,651,14,,676,38,185,635,5907,1765,2069,542,1285,246,19,33599,3432,550,797,1829,255,5
2122,WAKE,13-09,369,953,4,370,967,14,,1056,38,387,941,7480,2114,2666,725,1643,332,17,26534,4287,725,977,2277,308,6
2123,WAKE,13-10,1190,1004,13,1257,971,15,1217,1013,35,1273,937,9841,7823,957,410,403,247,27,58932,6475,73,783,4424,1194,9
2124,WAKE,13-11,756,581,13,808,547,15,772,575,49,796,557,3461,2760,333,143,139,87,10,20746,2279,24,275,1558,421,3
2125,WAKE,14-01,231,101,13,231,102,15,221,112,40,231,98,3697,3216,238,44,172,28,19,48420,2407,146,485,1282,494,49
2126,WAKE,14-02,1455,607,13,1549,546,15,1520,577,40,1526,557,4462,3882,286,53,208,33,22,58422,2904,176,586,1547,596,59
2127,WAKE,15-01,1025,524,13,1078,510,18,1039,558,37039,969,140,5934,4706,737,57,264,170,46,75437,4152,162,1531,2074,385,25
2128,WAKE,15-02,1143,725,13,1233,672,18,1185,738,36039,652,450,5980,4029,731,88,997,135,32,53646,3973,546,972,1961,493,24
2129,WAKE,15-03,1183,529,13,1251,517,18,1164,596,37,1347,,7227,5681,876,46,443,180,66,108583,4954,581,1383,2389,601,38
2130,WAKE,15-04,572,379,13,605,363,18,577,395,39,,563,3461,2666,639,38,110,7,47,88945,2360,109,624,1210,417,13
2131,WAKE,16-01,487,341,13,532,324,1418,497,329,33039,1,458,6820,3245,2422,126,820,206,50,80815,4480,618,1403,2143,316,42
2132,WAKE,16-02,300,1162,4,303,1193,14,,1261,33,298,1177,10296,1799,6781,179,1202,335,31,47172,6224,730,2256,2811,426,16
2133,WAKE,16-03,251,363,4,258,388,1418,182,242,33039,142,236,2431,1101,723,86,461,59,14,19454,1566,245,542,622,157,3
2134,WAKE,16-04,595,501,13,639,462,1418,506,386,33039,120,425,1613,877,512,15,175,34,7,9963,1122,122,331,580,88,6
2135,WAKE,16-05,481,429,13,531,404,18,501,446,39,,542,5447,2575,1393,168,1197,114,29,42243,3505,584,1087,1497,336,10
2142,WAKE,16-06,194,302,4,184,326,1418,146,165,33039,67,174,1391,902,391,13,65,21,7,11819,970,91,290,497,91,2
2143,WAKE,16-07,735,777,13,815,737,18,777,783,39,,957,5616,3865,1497,50,130,73,32,52726,3918,346,1178,2003,391,6
2144,WAKE,16-08,321,1726,4,324,1761,1418,127,1750,33039,204,1715,12315,1945,7653,597,1971,149,35,58007,7687,1128,2525,3443,591,28
2145,WAKE,16-09,505,611,13,542,613,1418,471,477,33039,44,612,7295,4098,2184,70,763,180,36,55532,5021,554,1514,2574,379,28
2146,WAKE,17-01,297,586,4,287,614,14,,695,38,302,586,3914,1279,1151,194,1258,32,29,35782,2662,695,875,963,128,5
2147,WAKE,17-02,137,127,13,154,120,1418,66,93,35,138,134,3442,1352,1229,68,696,97,16,25222,2178,261,687,1099,131,9
2148,WAKE,17-03,654,1173,4,672,1204,1418,134,1266,38039,146,921,9922,4645,4157,211,867,43,29,46156,6688,516,1751,3676,745,9
2149,WAKE,17-04,605,781,13,627,778,1418,292,627,35038039,139,750,10125,4602,3089,291,1685,459,104,159061,6427,981,1864,3011,571,52
2150,WAKE,17-05,439,925,4,445,947,14,,1036,38039,411,910,5667,2559,2038,244,801,25,25,35926,3772,471,1088,1819,395,5
2151,WAKE,17-06,411,276,13,421,270,18,413,286,39,,427,6619,3377,2127,111,789,214,44,87178,4391,358,1319,2276,439,25
2152,WAKE,17-07,177,883,4,196,901,14,,953,33038,147,661,7064,1394,3891,131,1601,47,29,47029,4429,888,1195,1956,390,13
2153,WAKE,17-08,774,1179,13,835,1169,1418,20,1399,38039,132,1082,6942,3386,2187,147,1050,172,41,85251,4517,463,1314,2314,427,15
2154,WAKE,17-09,87,967,4,93,972,14,,993,33,86,971,5103,600,3324,274,861,45,11,17695,3154,470,1044,1395,245,6
2155,WAKE,17-10,165,247,4,167,270,14,,306,38,183,248,2745,1200,845,170,518,12,15,21454,1807,303,564,762,178,3
2156,WAKE,17-11,380,942,4,391,975,14,,1058,38039,335,786,4081,1187,1527,273,1026,68,13,22912,2507,331,592,1338,247,4
2157,WAKE,18-01,351,866,4,364,914,1416,355,848,11033,300,635,6748,4344,1270,646,257,232,24,37567,3595,260,645,2049,641,9
2158,WAKE,18-02,1115,701,13,1199,646,17,1266,555,36,1195,665,7158,5811,372,137,617,221,54,138881,4656,202,817,2601,1037,19
2159,WAKE,18-03,530,454,13,561,428,17,634,347,36,566,420,2751,2247,103,365,32,5,48,119090,2068,67,239,1040,722,3
2160,WAKE,18-04,901,627,13,948,595,141718,883,391,11033036,619,375,7450,4940,859,348,1187,115,53,108143,5056,556,925,2748,826,27
2161,WAKE,18-05,1080,900,13,1149,852,17,1261,724,36,1162,841,6324,5146,185,372,347,274,56,154999,4383,116,507,2512,1247,10
2162,WAKE,18-06,449,779,4,466,804,1617,314,682,11,488,761,7180,4666,1177,745,365,227,29,51001,4368,240,615,2480,1034,13
2163,WAKE,18-07,759,397,13,818,368,1718,672,273,36,809,375,6345,4210,763,194,1001,176,43,91310,4083,366,802,2177,738,19
2164,WAKE,18-08,636,704,13,693,659,17,757,585,11036,510,475,6339,4481,814,800,144,99,35,72777,4372,105,744,2165,1357,7
2165,WAKE,19-03,599,394,13,647,382,15,593,425,40,626,387,4897,3705,808,45,201,139,33,56582,3032,232,663,1769,367,7
2166,WAKE,19-04,1320,975,13,1391,947,1418,1267,987,35,1398,923,9867,5782,2690,283,626,487,36,90045,6068,227,1285,3175,1381,19
2167,WAKE,19-05,779,355,13,824,331,15,781,360,40,805,336,4943,4216,224,102,361,39,52,134391,3270,101,507,2058,604,14
2168,WAKE,19-07,359,329,13,374,326,18,363,336,35,376,326,5155,3588,1058,83,289,136,31,46816,3430,296,913,1817,404,10
2169,WAKE,19-09,911,494,13,977,481,18,941,523,35,973,473,10862,8098,1573,174,792,225,41,85813,7248,434,2090,3931,794,55
